0.0	females	males	0.123724845939	0.243419224537	0.254056105249	0.145833333333	0.304347826087	0.115576214588	0.246446965842	0.225731279598	0.184	0.46
0.0	females	male	0.0354804877941	0.0702963755855	0.0755591068475	0.729166666667	0.0100171722954	0.0628204531205	0.113155199456	0.11925885085	0.904	0.0189629132405
0.0	males	females	0.123724845939	0.254056105249	0.243419224537	0.304347826087	0.145833333333	0.115576214588	0.225731279598	0.246446965842	0.46	0.184
0.0	males	female	0.0172339452635	0.02904610963	0.0331240466704	0.652173913043	0.00497842681713	0.0375572024623	0.0606599185145	0.0695870710136	0.9	0.00807609475951
0.0	imports	exports	0.140275401636	0.310009455489	0.258648543773	0.186046511628	0.222222222222	0.406676560516	0.672137561061	0.642263049581	0.5125	0.353448275862
0.0	imports	export	0.0159159797728	0.0453072747845	0.0291338156237	0.232558139535	0.00391389432485	0.114776647193	0.205163939323	0.194603234903	0.9	0.0223741454319
0.0	imports	exporting	0.00631413338338	0.0147755589703	0.00869565799735	0.0697674418605	0.0127659574468	0.0744768732191	0.166250504154	0.153003583928	0.4	0.0406091370558
0.0	exports	imports	0.140275401636	0.258648543773	0.310009455489	0.222222222222	0.186046511628	0.406676560516	0.642263049581	0.672137561061	0.353448275862	0.5125
0.0	exports	import	0.0178281440572	0.0389922429061	0.038544873487	0.444444444444	0.00490948143602	0.0830780006375	0.150888771374	0.154817652608	0.862068965517	0.0276319425256
0.0	export	imports	0.0159159797728	0.0291338156237	0.0453072747845	0.00391389432485	0.232558139535	0.114776647193	0.194603234903	0.205163939323	0.0223741454319	0.9
0.0	export	import	0.183734843967	0.373414631116	0.387800860989	0.393346379648	0.3083768027	0.249348257745	0.474183544843	0.478341716215	0.536979490367	0.477479966842
0.0	imported	exported	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	exported	imported	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	exporting	importing	0.156586459069	0.344699871892	0.36006153595	0.127659574468	0.31914893617	0.151950738456	0.311867474517	0.315641035407	0.205583756345	0.476470588235
0.0	exporting	imports	0.00631413338338	0.00869565799735	0.0147755589703	0.0127659574468	0.0697674418605	0.0744768732191	0.153003583928	0.166250504154	0.0406091370558	0.4
0.0	women	men	0.0511640002248	0.0831470477266	0.0988376354119	0.368421052632	0.0450160771704	0.0949362111533	0.185785810893	0.199504834695	0.555555555556	0.111642743222
0.0	women	man	0.0130833120807	0.0242684640474	0.0223369778598	0.842105263158	0.0017125120411	0.027541509185	0.0457801681465	0.04675440484	0.936507936508	0.00567689791206
0.0	men	woman	0.0368686196934	0.0825309844402	0.0805802041341	0.614147909968	0.0167294385565	0.0637707601655	0.120637909584	0.123223364829	0.835725677831	0.0368443256926
